Audio,Transcription,Langue,Tempo,Mean Mel spectrogram,Standard deviation Mel spectrogram,Mean Chroma
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos1_aug/f2_aug/f1_aug_vitesse_acc_10_pourcent.wav,هل انت بشر الان بما انك تقضي وقتا اطول في المنزل فلماذا لا تعلم طفلك كيفيه اكتشاف المحتوى والاشاعات الخاطئه ابحث عبر الانترنت عن معلومات تم التاكد من انها معلومات خاطئه ومظلله وسالت طفلك الاسئله الاربعه التاليه من كتب او نشر هذا لمن كتب هذا او نشر وهل هو من مصدر موثوق اثناء تفشيك فقط بمصادر المعلومات الرسميه ومسائل الاعلام موثوق بها لا تشاركي المعلومات التي لم يتم التحقق منها هذه رساله من اليونسكو,ar,143.5546875,6.196176,52.891155,0.35503426
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos1_aug/f2_aug/f1_aug_vitesse_acc_30_pourcent.wav,هل انت وهي الان بما انك تقضي وقت اطول في المنزل فلماذا لا تعلم طفلك كيفيه اكتشاف المحتوى والاشاعات خاطئه معلومات تم التاكدله وسالتب لك الاسئله الاربعه التاليه من كتب او نشر هذا او نشر وهل هو من مصدر من فوق اثناء تفشيك 19,ar,143.5546875,6.196176,52.891155,0.35503426
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos1_aug/f2_aug/f1_aug_vitesse_acc_50_pourcent.wav,هل انت ولد الان بما انك سخيف الانترنت اثناء تفشيك 19,ar,143.5546875,6.196176,52.891155,0.35503426
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos1_aug/f2_aug/f2_aug_dec.wav,لم يتم التحقق منها هذه رساله من اليونسكو هل انت والد الان بما انك تقضي وقتا اطول في المنزل فلماذا لا تعلم طفلك كيفيه اكتشاف المحتوى والاشاعات الخاطئه ابحث عبر الانترنت عن معلومات تم التاكد من انها معلومات خاطئه ومضلله وسائل طفلك الاسئله الاربعه التاليه من كتب او نشر هذا لمن كتب هذا او نشر وهل هو من مصدر موثوق اثناء تفشيك في 19,ar,143.5546875,6.196176,52.891155,0.35503426
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos1_aug/f2_aug/f2_aug_noise_injection_7_percent.wav,هل انت وارع الان بما انك تقضي وقتا اطول في المنزل فلماذا لا تعلم طفلك كيفيه اكتشاف المحتوى والاشاعات الخاطئه ابحث عبر الانترنت عن معلومات تم التاكد من انها معلومات خاطئه ومضلله وسائل طفلك الاسئله الاربعه التاليه من كتب او نشر هذا لمن كتب هذا او نشا وهل هو من مصدر موثوق اثناء تفشيك فقط بمصادر المعلومات الرسميه ووسائل الاعلام الموثوق بها لا تشاركي المعلومات التي لم يتم التحقق منها هذه رساله من اليونسكو,ar,143.5546875,6.196176,52.891155,0.35503426
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos1_aug/f2_aug/f2_aug_sup_noise.wav,هل انت والد الان بما انك تقضي وقتا اطول في المنزل فلماذا لا تعلم طفلك كيفيه اكتشاف المحتوى والاشاعات الخاطئه ابحث عبر الانترنت عن معلومات تم التاكد من انها معلومات خاطئه ومضلله وسائل طفلك الاسئله الاربعه التاليه من كتب او نشر هذا لمن كتب هذا او نشير وهل هو من مصدر موثوق اثناء تفشي كوفيد 19,ar,143.5546875,6.196176,52.891155,0.35503426
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos1_aug/f2_aug/f2_aug_vitesse_dec_10_pourcent.wav,هل انت ولد الان بما انك شخصي وقت اطول في المنزل فلماذا لا تعلم طفلك كيفيه اكتشاف المحتوى والاشاعات خاطئه ابحث عن الانترنت عن معلومات تم تاكد من انها معلومات خاطئه ومغلله وسال طفلك الاسئله الاربعه التاليه من كتب او نشر هذا لمن كتب هذا او نشر وهل هو من مصدر مرفوع اثناء تفشيك في 19 اغلقت بمصادر المعلومات الرسميه ووسائل الاعلام الموثوق بها لا تشارك المعلومات التي لم يتم التحقق منها هذه رساله من اليونسكو,ar,143.5546875,6.196176,52.891155,0.35503426
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos1_aug/f2_aug/f2_aug_vitesse_dec_30_pourcent.wav,هل انت واجد الان بما انك تقضي وقت اطول في المنزل فلماذا لا تعلم طفلك كيفيه اكتشاف المحتوى والاشاعات خاطئه ابحث عن الانترنت عن معلومات تم تاكد من انا معلومات خاطئه ومظلله وسالت طفلك الاسئله الاربعه التاليه من كتب او نشر هذا لمن كتب هذا او المشاعر وهل هو من مصدر مرفوع اثناء تفشيك ب 19 المعلومات الرسميه ووسائل الاعلام الموثوق بها لا تشارك المعلومات التي لم يتم التحقق منها هذه رساله من اليونسكو,ar,143.5546875,6.196176,52.891155,0.35503426
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos1_aug/f2_aug/f2_aug_vitesse_dec_50_pourcent.wav,هل انت ولد الان بما انك تقضي وقتا اطول في المنزل فلماذا لا تعلم طفلك كيفيه اكتشاف المحتوى والاشاعات الخاطئه ابحث عبر الانترنت على المعلومات تم تاكل من انا معلومات خاطئه ومضلله وسال طفلك الاسئله الاربعه التاليه من كتب او نشر هذا لمن كتب هذا او نشا ولو من مصدر 19 فقط بمصاري للمعلومات الرسميه ووسائل الاعلام موثوق بها لا تشارك المعلومات التي لم يتم التحقق منها هذه رساله من اليونسكو,ar,143.5546875,6.196176,52.891155,0.35503426
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f2_aug/f2_aug_cut_part.wav,هذا الامر من المهم مشاركه المعلومات التي تاتي من مصادر موثوقه الحكومات والسلطات الصحيه مثل منظمه الصحه العالميه او وزاره الصحه او السلطات الصحيه المحليه اثناء تفشي كوفيد 19 بمصادر المعلومات الرسميه ووسائل الاعلام الموثوق بها لا تشارك,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f2_aug/f2_aug_dec.wav,تحيه المحليه اثناء تفشي كوفيد 19 بمصادر المعلومات الرسميه ووسائل الاعلام الموثوق بها لا تشارك المعلومات التي لم يتم التحقق منها هذه رساله من اليونسكو الاخبار الكاذبه تنتشر مثل الفيروس التاجي لمواجهه هذا الامر من المهم مشاركه المعلومات التي تاتي من مصادر موثوقه الحكومات وسلطات الصحيه مثل منظمه الصحه العالميه او وزاره الصحه او السلط,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f2_aug/f2_aug_noise_injection_4_pourcent.wav,الاخبار الكاتبه تنتشر مثل الفيروس التاجي لمواجهه هذا الامر من المهم مشاركه المعلومات التي تاتي من مصادر موثوقه الحكومات والسلطات الصحيه مثل منظمه الصحه العالميه او وزاره الصحه او السلطات الصحيه المحليه اثناء تفشي كوفيد 19 بمصادر المعلومات الرسميه ووسائل الاعلام الموثوق بها لا تشارك المعلومات التي لم يتم التحقق منها هذه رساله من اليونسكو,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f2_aug/f2_aug_sup_noise.wav,الاخبار الكاذبه تنتشر مثل الفيروس التاجي لمواجهه هذا الامر من المهم مشاركه المعلومات التي تاتي من مصادر موثوقه الحكومات والسلطات الصحيه مثل منظمه الصحه العالميه او وزاره الصحه او السلطات الصحيه المحليه اثناء تفشي كوفيد 19 بمصادر المعلومات الرسميه ووسائل الاعلام الموثوق بها لا تشارك المعلومات التي لم يتم التحقق منها هذه رساله من اليونسكو,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f2_aug/f2_aug_vitesse_acc_10_pourcent.wav,الاخبار كاذبه تنتشر مثل الفيروس التاجي لمواجهه هذا الامر من المهم المشاركه المعلومات التي تاتي من مصادر موثوقه الحكومات وسلطات صحيه مثل منظمه صحه العالميه او وزاره الصحه او السلطات الصحيه المحليه اثناء تفشيك في 19 بمصادر معلومات رسميه ومسائل الاعلام الموثوق بها لا تشارك المعلومات التي لم يتم التحقق منها هذه رساله,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f2_aug/f2_aug_vitesse_dec_10_pourcent.wav,الاخبار كاذبه تنتشر مثل الفيروس التاجي لمواجهه هذا الامر من المهم لمشاركه المعلومات التي تاتي من مصادر موثوقه الحكومات والسلطات الصحيه مثل منظمه صحه العالميه او وزاره الصحه او السلطات الصحيه المحليه اثناء تفشي كوفيد 19,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f2_aug/f2_aug_vitesse_dec_30_pourcent.wav,الاخبار الكاذبه تنتشر مثل الفيروس التاجي لمواجهه هذا الامر من المهم لمشاركه المعلومات التي تاتي من مصادر موثوقه الحكومات والسلطات الصحيه مثل منظمه الصحه العالميه او وزاره الصحه او السلطات الصحيه المحليه اثناء تفشي كوفيد 19 بمصادر المعلومات الرسميه ووسائل الاعلام الموثوق بها لا تشارك المعلومات التي لم يتم تحقق منها هذه رساله من اليونسكو,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos2_aug/f2_aug/f2_aug_vitesse_dec_50_pourcent.wav,الاخبار الكاذبه تنتشر مثل الفيروس التاجي لمواجه هذا الامر من المهم مشاركه المعلومات التي تاتي من مصادر الموثوقه الحكومات والسلطات الصحيه مثل منظمه الصحه العالميه او وزاره الصحه المحليه 190,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f3_aug/f3_aug_cut.wav,حالات مقارنه بالبالغين وعاده ما يكون المرض الذي يعانون منه خفيفا في حين ان الاطفال قد يكونون اقل تاثرا فقد يكون لديهما ايضا عدد اكبر من الاتصالات في المدرسه والمجتمع المزيد من الدراسات لتقييم مخاطر العدوى عند الاطفال وفهم انتقال العدوى بشكل افضل,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f3_aug/f3_aug_dec.wav,المزيد من الدراسات جاريه لتقييم مخاطر العدوى عند الاطفال وفهم انتقال العدوى بشكل افضل في هذه الفئه العمريه يتم ارسال هذه الرساله اليك من قبل اليونسكو ومنظمه الصحه العالميه ومحطه الراديو المحليه لديكم لا يتم الابلاغ عن الاطفال في كثير من الاحيان كحالات مقارنه بالبالغين وعاده ما يكون المرض الذي يعانون منه خفيفا في حين ان الاطفال قد يكونون اقل تاثرا فقد يكون لديهما ايضا عدد اكبر من الاتصالات في المدرسه,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f3_aug/f3_aug_noise_injection_30_pourcent.wav,لا يتم الابلاغ عن الاطفال في كثير من الاحيان كحالات مقارنه بالبالغ وعاده ما يكون المرض الذي يعانون منه خفيفا في حين ان الاطفال قد يكونون اقل تاثرا فقد يكون لديهما ايضا عدد اكبر من الاتصالات في المدرسه والمجتمع المزيد من الدراسات لتقييم مخاطر العدوى عند الاطفال وفهم انتقال العدوى بشكل افضل في هذه الفئه العمريه يتم ارسال هذه الرساله اليك من قبل اليونسكو ومنظمه الصحه العالميه ومحطه الراديو المحليه لدي,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f3_aug/f3_aug_sup_noise.wav,لا يتم الابلاغ عن الاطفال في كثير من الاحيان كحالات مقارنه بالبالغين وعاده ما يكون المرض الذي يعانون منه خفيفا في حين ان الاطفال قد يكونون اقل تاثرا فقد يكون لديهما ايضا عدد اكبر من الاتصالات في المدرسه والمجتمع المزيد من الدراسات جاريه لتقييم مخاطر العطوه عند الاطفال وفهم انتقال العدوى بشكل افضل في هذه الفئه العمريه يتم ارسال هذه الرساله اليك من قبل اليونسكو ومنظمه الصحه العالميه ومحطه الراديو المحليه لديك,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f3_aug/f3_aug_vitesse_acc_10_pourcent.wav,المزيد من الدراسات شهريه لتقييم المخاطر عند الاطفال وثاني العضو بشكل افضل في هذه الفئه العمريه يتم ارسال هذه الرساله اليك من قبل يونسكو ومناظره الصحه العالميه ومحطه الراديو المحليه لديك,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f3_aug/f3_aug_vitesse_acc_50_pourcent.wav,المزيد من الدراساتين مخارج النظافه بشكل افضل في هذه الفئه العامه يجب منظمه صحه عاليه ومحطه الراديو المحليه لديك,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos3_aug/f3_aug/f3_aug_vitesse_dec_30_pourcent.wav,الابلاغ عن الاطفال في كثير من الاحيان كحالات مقارنه بالبالغ وعاده ما يكون المرض الذي يعانون منه خفيفا في حين ان الاطفال قد يكونون اقل تاثرا فقد يكون لديهما ايضا عدد اكبر من الاتصالات في المدرسه والمجتمع المزيد من الدراسات لتقييم مخاطر العضو عند الاطفال هو فهم ثقال العدوى بشكل افضل في هذه الفئه العمريه يتم ارسالها الرساله اليك من قبل يونسكو ومنظمه الصحه العالميه ومحطه الراديو المحليه لديك,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f2_aug/f2_aug_cut.wav,تلك الموجوده في اللقاحات الاخرى الالم او التورم في موقع الحقن الحمى القشعريره التعب والم الراس في معظم الحالات من المتوقع حدوث هذه الاثار اتصل بمقدم الرعايه الصحيه الخاص بك اذا كان هناك احمرار او حساسيه او الم في المكان الذي تلقيت,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f2_aug/f2_aug_dec.wav,لويميس,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f2_aug/f2_aug_noise_injection_30_pourcent.wav,تتشابه الاثار الجانبيه الشائعه للقاحات كوفيد 19 مع تلك الموجوده في اللقاحات الاخرى الالم او التورم في موقع الحقن الحمى القشعريره التعب والم الراس في معظم الحالات من المتوقع حدوث هذه الاثار اتصل بمقدم رعايه الصحيه الخاص بك اذا كان هناك احمرار او حساسيه او الم في المكان الذي تلقيت فيه الحكمه التي تزداد بعد 24 ساعه او اذا لم تختفي الاثار الجانبيه بعد بضعه ايام يتم ارسال هذه الرساله اليك من قبل اليورومسكو ومنظمه الصحه العالميه ومحطه الراديو المحليه لدي,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f2_aug/f2_aug_sup_noise.wav,والم الراس في معظم الحالات من المتوقع حدوث هذه الاثار اتصل بمقدم الرعايه صحيه الخاص بك اذا كان هناك احمرار او حساسيه او الم في المكان الذي تلقيت فيه الحقنه التي تزداد بعد 24 ساعه او اذا لم تختفي الاثار الجانبيه بعد بضعه ايام يتم ارسال هذه الرساله اليك من قبل اليونسكو ومنظمه صحه عالميه ومحطه الراديو المحليه لديك,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f2_aug/f2_aug_vitesse_acc_10_pourcent.wav,في معظم حالات من المتوقع لحظوذه هذه الاثار اتصل بمقدم الرعايه صحيه الخاص بك اذا كان هناك احمرار او حساسيه او الم في مكان الذي تلقيت فيه الحقنه التي تزداد بعد 24 ساعه واذا لم تختفي الاخر جانبيا بعد ايام يتم ارسال هذه الرساله من خلال اليونسكو ومنظمه الصحه العالميه ومحطه الراديو المحليه لديك,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f2_aug/f2_aug_vitesse_acc_30_pourcent.wav,اذا كان هناك حمار او حساسيه او الم في مكان الذي تلقيت فيه الحفله التي تستهد بعد 24 ساعه,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f2_aug/f2_aug_vitesse_dec_10_pourcent.wav,تتشابه الاثار الجانبيه الشائعه للقاحات كوفيد 19 مع تلك الموجوده في لقاحات اخرى الالم او التورم في مواقع الحقن الحمى القشعراء والم الراس في معظم الحالات من المتوقع لحدوث هذه الاثار اتصل بمقدم رعايه سحريه خاص بك اذا كان هناك احمرار او حساسيه او الم في المكان الذي تلقيت فيه الحفنه التي تزداد على 24 ساعه واذا لم تختفي اثار الجانبيه بعد بضعه ايام يجب ارسالها رساله اليك من خلال اليونسكو ومنظمه الصحه العالميه ومحطه الراديو المحليه لديك,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f2_aug/f2_aug_vitesse_dec_30_pourcent.wav,الاثار الجانبيه شارع للقاحات كوفيد 19 مع تلك الموجوده في لقاحات اخرى الالم او التورم في موقع الحقن الحمى القشعري والم الراس في معظم الحالات من المتوقع لحدوث هذه الاثار اتصل بمقدمه رعايه الصحيه الخاص بك اذا كان هناك احمرار او حساسيه او الم في مكان الذي تلقيت فيه الحفنه التي تستهد بعد 24 ساعه او اذا لم تختفي الاثار الجانبيه بعد بضاعه ايام يتم ارسال هذه الرساله اليك من خلال اليونسكو ومنظمه الصحه العالميه ومحطه الراديو المحليه لدي,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos4_aug/f2_aug/f2_aug_vitesse_dec_50_pourcent.wav,19 مع تلك الموجوده في اللقاحات اخرى الان او التورم في موقع الحق الحمى والم الراس في معظم الحالات المتوقعه حدوث اتصل بمقدمه رعايه الصحيه الخاص بك اذا هناك حرار او حساسيه او الم في مكان الذي تلاقي الجبيهه 24 ساعه يتم ارسالها رساله من خلال,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
C:/Users/angej/Desktop/Multilingual/Data_augmentation/Data_augmentation/dos5_aug/f3_aug/f3_aug_cut.wav,مصدر اكثر من 70% من جميع الامراض المعديه الناشئه لدى البشر عندما يتم بيعها وذبحها في الاسواق يتعرض العمال والعملاء على حد سواء للخطر عند التسوق في اسواق طعام التقليديه تجنب الاماكن القريبه من منطقه ذبح الحيوانات يتم ارسال هذه الرساله,ar,143.5546875,6.196176052093506,52.89115524291992,0.3550342619419098
